3003331,16
3003403,16
3003515,16
2100014,15
2101278,15
3001821,15
3001969,15
3002015,15
3002245,15
3002351,15
3002441,15
3002461,15
3002477,15
3003047,15
3003465,15
3003501,15
3003513,15
3004135,15
3004228,15
mzag_4,15
2100135,14
2100742,14
3001753,14
3001865,14
3001941,14
3002037,14
3002083,14
3002219,14
3002391,14
3002683,14
3002709,14
3003159,14
3003285,14
3003471,14
3003549,14
3004041,14
3004111,14
3004203,14
3004442,14
3004512,14
2100477,13
2100765,13
3001883,13
3002029,13
3002105,13
3002577,13
3002587,13
3002655,13
3002675,13
3003207,13
3003275,13
3003483,13
3003893,13
3003947,13
3004033,13
3004316,13
3004328,13
3004340,13
2100114,12
3001847,12
3001943,12
3002003,12
3003203,12
3003359,12
3003817,12
3004336,12
mzag_8,12
2100045,11
2100079,11
2100317,11
2100732,11
2100947,11
2100984,11
2101385,11
3002053,11
3002387,11
3002473,11
3002515,11
3002555,11
3002571,11
3002701,11
3003171,11
3003435,11
3003603,11
3003963,11
3004438,11
3004440,11
mzag_11,11
2100020,10
2100190,10
2100712,10
3001959,10
3002023,10
3002185,10
3002283,10
3002475,10
3002517,10
3002531,10
3002591,10
3002873,10
3003007,10
3003235,10
3003333,10
3003477,10
3003891,10
3004009,10
3004047,10
3009656353,10
3009830353,10
mzag_9,10
2100035,9
2100134,9
2100719,9
3001911,9
3002017,9
3002057,9
3002073,9
3002261,9
3002315,9
3002425,9
3002503,9
3002557,9
3002673,9
3003041,9
3003139,9
3003205,9
3003365,9
3003431,9
3003683,9
3004037,9
3004278,9
mzag_10,9
2100004,8
2100155,8
2100835,8
3002061,8
3002743,8
3003091,8
3003133,8
3003135,8
3003163,8
3003425,8
3003555,8
3003673,8
mzag_3,8
mzag_7,8
2100015,7
2100128,7
3001843,7
3001857,7
3002119,7
3002201,7
3002565,7
3002607,7
3002623,7
3002971,7
3003271,7
3003497,7
3003557,7
3003561,7
3003685,7
2100093,6
2100262,6
2100381,6
3001819,6
3001841,6
3001869,6
3001987,6
3001995,6
3002205,6
3002221,6
3002275,6
3002495,6
3002583,6
3002689,6
3002745,6
3002827,6
3003059,6
3003125,6
3003189,6
3003201,6
3003721,6
3004031,6
3004055,6
3004536,6
2100028,5
2100129,5
3001735,5
3001817,5
3001907,5
3001997,5
3002013,5
3002187,5
3002537,5
3002597,5
3002617,5
3002797,5
3002809,5
3003257,5
3003485,5
3003825,5
3003933,5
3004069,5
mzag_13,5
2100117,4
2100119,4
2100162,4
2100239,4
3001977,4
3002129,4
3002149,4
3002415,4
3002457,4
3002481,4
3002601,4
3002605,4
3002817,4
3003039,4
3003461,4
3003881,4
3003957,4
3003999,4
3004019,4
3004197,4
2100018,3
2100022,3
2100097,3
3001739,3
3001875,3
3002065,3
3002089,3
3002269,3
3002343,3
3002355,3
3002469,3
3002599,3
3002767,3
3002839,3
3002877,3
3003029,3
3003111,3
3003399,3
3003407,3
3003447,3
3003905,3
3004025,3
3004344,3
2101221,2
3001807,2
3002197,2
3002215,2
3002301,2
3002337,2
3002411,2
3002563,2
3002771,2
3002925,2
3003167,2
3003441,2
3003641,2
3003771,2
3004051,2
3004538,2
2100007,1
2100026,1
2100096,1
2100102,1
2100109,1
3001815,1
3001849,1
3002009,1
3002091,1
3002107,1
3002213,1
3002303,1
3002309,1
3002333,1
3002345,1
3002361,1
3002445,1
3002511,1
3002543,1
3002641,1
3002855,1
3002867,1
3002955,1
3002969,1
3002977,1
3003061,1
3003093,1
3003099,1
3003239,1
3003445,1
3003473,1
3003479,1
3003533,1
3003645,1
3003665,1
3004013,1
3004035,1
2100001,0
2100006,0
2100008,0
2100021,0
2100046,0
2100047,0
2100082,0
2100083,0
2100087,0
2100099,0
2100100,0
2100101,0
2100112,0
2100115,0
2100116,0
2100137,0
2100145,0
2100146,0
2100154,0
2100156,0
2100157,0
2100158,0
2100159,0
2100160,0
2100161,0
2100194,0
2100195,0
2100959,0
2200020,0
3001727,0
3001729,0
3001733,0
3001759,0
3001767,0
3001789,0
3001803,0
3001805,0
3001809,0
3001811,0
3001823,0
3001827,0
3001831,0
3001833,0
3001835,0
3001845,0
3001855,0
3001861,0
3001889,0
3001891,0
3001895,0
3001901,0
3001905,0
3001921,0
3001923,0
3001929,0
3001931,0
3001957,0
3001961,0
3001967,0
3001971,0
3001993,0
3001999,0
3002001,0
3002019,0
3002021,0
3002025,0
3002051,0
3002055,0
3002063,0
3002067,0
3002069,0
3002077,0
3002111,0
3002113,0
3002123,0
3002125,0
3002131,0
3002133,0
3002135,0
3002137,0
3002139,0
3002141,0
3002143,0
3002145,0
3002147,0
3002151,0
3002153,0
3002155,0
3002157,0
3002159,0
3002161,0
3002163,0
3002165,0
3002167,0
3002177,0
3002191,0
3002203,0
3002207,0
3002209,0
3002211,0
3002217,0
3002225,0
3002241,0
3002255,0
3002305,0
3002317,0
3002357,0
3002401,0
3002407,0
3002409,0
3002431,0
3002437,0
3002447,0
3002449,0
3002453,0
3002455,0
3002465,0
3002479,0
3002527,0
3002533,0
3002593,0
3002603,0
3002651,0
3002671,0
3002691,0
3002693,0
3002711,0
3002715,0
3002717,0
3002721,0
3002723,0
3002725,0
3002727,0
3002731,0
3002733,0
3002735,0
3002737,0
3002739,0
3002741,0
3002755,0
3002757,0
3002759,0
3002761,0
3002763,0
3002775,0
3002777,0
3002787,0
3002789,0
3002791,0
3002793,0
3002795,0
3002811,0
3002813,0
3002815,0
3002819,0
3002821,0
3002825,0
3002829,0
3002831,0
3002843,0
3002845,0
3002861,0
3002863,0
3002871,0
3002885,0
3002887,0
3002899,0
3002903,0
3002921,0
3002951,0
3002953,0
3002965,0
3002967,0
3002973,0
3002975,0
3002981,0
3003013,0
3003017,0
3003025,0
3003027,0
3003035,0
3003049,0
3003053,0
3003057,0
3003065,0
3003067,0
3003069,0
3003071,0
3003079,0
3003081,0
3003083,0
3003101,0
3003107,0
3003109,0
3003115,0
3003119,0
3003127,0
3003137,0
3003151,0
3003153,0
3003155,0
3003157,0
3003173,0
3003175,0
3003177,0
3003179,0
3003181,0
3003193,0
3003213,0
3003219,0
3003221,0
3003223,0
3003225,0
3003231,0
3003233,0
3003237,0
3003241,0
3003245,0
3003247,0
3003249,0
3003253,0
3003281,0
3003323,0
3003325,0
3003327,0
3003385,0
3003387,0
3003405,0
3003455,0
3003469,0
3003489,0
3003495,0
3003503,0
3003507,0
3003511,0
3003527,0
3003535,0
3003541,0
3003553,0
3003569,0
3003573,0
3003593,0
3003609,0
3003615,0
3003649,0
3003651,0
3003667,0
3003669,0
3003671,0
3003691,0
3003693,0
3003695,0
3003697,0
3003703,0
3003705,0
3003735,0
3003743,0
3003747,0
3003749,0
3003751,0
3003759,0
3003769,0
3003821,0
3003827,0
3003829,0
3003831,0
3003833,0
3003849,0
3003859,0
3003869,0
3003875,0
3003883,0
3003899,0
3003901,0
3003903,0
3003909,0
3003911,0
3003915,0
3003929,0
3003941,0
3003949,0
3003951,0
3003961,0
3003965,0
3003967,0
3003975,0
3003979,0
3003989,0
3004005,0
3004007,0
3004015,0
3004023,0
3004063,0
3004065,0
3004071,0
3004073,0
3004075,0
3004137,0
3004149,0
3004207,0
3004252,0
3004346,0
3004348,0
3004350,0
3004354,0
3004356,0
3004358,0
3004388,0
3004524,0
3004554,0
3004564,0
3004582,0
3004584,0
3004586,0
3004588,0
3004590,0
3004592,0
3004594,0
3004596,0
3004598,0
3004600,0
3004602,0
3004604,0
3004606,0
mz_ag_5,0
mz_gd_2,0
mzag_5,0
